"TaxID","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"4220","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia vulgaris"
"330157","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Arthraxon","Arthraxon hispidus"
"32220","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Aruncus","Aruncus dioicus"
"591208","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Arundinaria","Arundinaria appalachiana"
"4591","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Arundinaria","Arundinaria gigantea"
"280854","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Arundinaria","Arundinaria tecta"
"35708","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Arundo","Arundo donax"
"28498","Viridiplantae","Streptophyta","Magnoliopsida","Piperales","Asaraceae","Asarum","Asarum canadense"
"659936","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias","Asclepias amplexicaulis"
"659945","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias","Asclepias cinerea"
"659947","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias","Asclepias connivens"
"28506","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias","Asclepias exaltata"
"528288","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias","Asclepias hirtella"
"528289","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias","Asclepias humistrata"
"330158","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias","Asclepias incarnata"
"659965","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias","Asclepias lanceolata"
"397860","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias","Asclepias longifolia"
"659979","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias","Asclepias michauxii"
"659984","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias","Asclepias obovata"
"659988","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias","Asclepias pedicellata"
"528296","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias","Asclepias perennis"
"528298","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias","Asclepias purpurascens"
"659995","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias","Asclepias quadrifolia"
"659998","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias","Asclepias rubra"
"48545","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias","Asclepias syriaca"
"660010","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias","Asclepias tomentosa"
"141466","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias","Asclepias tuberosa"
"660013","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias","Asclepias variegata"
"528305","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias","Asclepias verticillata"
"528306","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias","Asclepias viridiflora"
"113195","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias","Asclepias viridis"
"660018","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias","Asclepias viridula"
"690724","Viridiplantae","Streptophyta","Magnoliopsida","Magnoliales","Annonaceae","Asimina","Asimina x nashii"
"306984","Viridiplantae","Streptophyta","Magnoliopsida","Magnoliales","Annonaceae","Asimina","Asimina angustifolia"
"690726","Viridiplantae","Streptophyta","Magnoliopsida","Magnoliales","Annonaceae","Asimina","Asimina incana"
"137664","Viridiplantae","Streptophyta","Magnoliopsida","Magnoliales","Annonaceae","Asimina","Asimina parviflora"
"690729","Viridiplantae","Streptophyta","Magnoliopsida","Magnoliales","Annonaceae","Asimina","Asimina reticulata"
"12953","Viridiplantae","Streptophyta","Magnoliopsida","Magnoliales","Annonaceae","Asimina","Asimina triloba"
"4686","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Asparagaceae","Asparagus","Asparagus officinalis"
"272863","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Asparagaceae","Asparagus","Asparagus setaceus"
"2886085","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Aspleniaceae","Asplenium","Asplenium x ebenoides"
"280649","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Aspleniaceae","Asplenium","Asplenium heterochroum"
"243998","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Aspleniaceae","Asplenium","Asplenium montanum"
"210162","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Aspleniaceae","Asplenium","Asplenium platyneuron"
"280657","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Aspleniaceae","Asplenium","Asplenium resiliens"
"244004","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Aspleniaceae","Asplenium","Asplenium rhizophyllum"
"169379","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Aspleniaceae","Asplenium","Asplenium ruta-muraria"
"78464","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Aspleniaceae","Asplenium","Asplenium trichomanes"
"588669","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Aster","Aster tataricus"
"657396","Viridiplantae","Streptophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Astilbe","Astilbe biternata"
"20408","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Astragalus","Astragalus canadensis"
"3114740","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Astragalus","Astragalus michauxii"
"1620020","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Astragalus","Astragalus villosus"
"72899","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Astranthium","Astranthium integrifolium"
"414600","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Pteridaceae","Astrolepis","Astrolepis sinuata"
"32110","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Athyriaceae","Athyrium","Athyrium filix-femina"
"3551","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Chenopodiaceae","Atriplex","Atriplex patula"
"1620021","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Orobanchaceae","Aureolaria","Aureolaria flava"
"1663596","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Orobanchaceae","Aureolaria","Aureolaria laevigata"
"546856","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Orobanchaceae","Aureolaria","Aureolaria pectinata"
"282246","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Orobanchaceae","Aureolaria","Aureolaria pedicularia"
"1663598","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Orobanchaceae","Aureolaria","Aureolaria virginica"
"4498","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Avena","Avena sativa"
"217170","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Axonopus","Axonopus compressus"
"158093","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Axonopus","Axonopus fissifolius"
"547410","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Axonopus","Axonopus furcatus"
"39631","Viridiplantae","Streptophyta","Polypodiopsida","Salviniales","Salviniaceae","Azolla","Azolla caroliniana"
"1620022","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis angustifolia"
"1620023","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis glomeruliflora"
"114187","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis halimifolia"
"90646","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Plantaginaceae","Bacopa","Bacopa caroliniana"
"3071839","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Plantaginaceae","Bacopa","Bacopa innominata"
"263974","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Plantaginaceae","Bacopa","Bacopa monnieri"
"373172","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Balduina","Balduina angustifolia"
"373173","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Balduina","Balduina atropurpurea"
"128714","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Balduina","Balduina uniflora"
"313911","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Baptisia","Baptisia alba"
"1871509","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Baptisia","Baptisia albescens"
"149633","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Baptisia","Baptisia australis"
"313912","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Baptisia","Baptisia bracteata"
"313913","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Baptisia","Baptisia cinerea"
"1969221","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Baptisia","Baptisia lanceolata"
"1969222","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Baptisia","Baptisia lecontei"
"1969223","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Baptisia","Baptisia megacarpa"
"1871516","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Baptisia","Baptisia perfoliata"
"49797","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Baptisia","Baptisia tinctoria"
"50458","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Barbarea","Barbarea verna"
"50459","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Barbarea","Barbarea vulgaris"
"544958","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Gentianaceae","Bartonia","Bartonia paniculata"
"544962","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Gentianaceae","Bartonia","Bartonia verna"
"84868","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Gentianaceae","Bartonia","Bartonia virginica"
"4436","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Bataceae","Batis","Batis maritima"
"473040","Viridiplantae","Streptophyta","Magnoliopsida","Cucurbitales","Begoniaceae","Begonia","Begonia cucullata"
"45896","Viridiplantae","Streptophyta","Magnoliopsida","Ericales","Ericaceae","Bejaria","Bejaria racemosa"
"58944","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Iridaceae","Iris","Iris domestica"
"258147","Viridiplantae","Streptophyta","Magnoliopsida","Ranunculales","Berberidaceae","Berberis","Berberis canadensis"
"121720","Viridiplantae","Streptophyta","Magnoliopsida","Ranunculales","Berberidaceae","Berberis","Berberis thunbergii"
"860322","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rhamnaceae","Berchemia","Berchemia scandens"
"53576","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Berlandiera","Berlandiera pumila"
"21017","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Betulaceae","Betula","Betula alleghaniensis"
"216994","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Betulaceae","Betula","Betula lenta"
"3508","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Betulaceae","Betula","Betula nigra"
"38787","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Betulaceae","Betula","Betula pubescens"
"51260","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Bidens","Bidens alba"
"1552225","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Bidens","Bidens aristosa"
"1527831","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Bidens","Bidens bipinnata"
"51265","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Bidens","Bidens cernua"
"1532292","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Bidens","Bidens connata"
"278099","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Bidens","Bidens trichosperma"
"1567017","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Bidens","Bidens discoidea"
"51269","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Bidens","Bidens frondosa"
"171344","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Bidens","Bidens laevis"
"171343","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Bidens","Bidens mitis"
"42337","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Bidens","Bidens pilosa"
"51276","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Bidens","Bidens tripartita"
"2065858","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Bidens","Bidens vulgata"
"199497","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Bigelowia","Bigelowia nudata"
"199498","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Bigelowia","Bigelowia nuttallii"
"353959","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Bignoniaceae","Bignonia","Bignonia capreolata"
"32073","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Blechnaceae","Blechnum","Blechnum occidentale"
"182369","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Blephilia","Blephilia ciliata"
"182370","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Blephilia","Blephilia hirsuta"
"1503867","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Urticaceae","Boehmeria","Boehmeria cylindrica"
"83906","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Urticaceae","Boehmeria","Boehmeria nivea"
"122400","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","Boerhavia","Boerhavia coccinea"
"930814","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","Boerhavia","Boerhavia diffusa"
"363203","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","Boerhavia","Boerhavia erecta"
"666188","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Bolboschoenus","Bolboschoenus robustus"
"72904","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Boltonia","Boltonia asteroides"
"199499","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Boltonia","Boltonia diffusa"
"53578","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Borrichia","Borrichia frutescens"
"1564036","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bothriochloa","Bothriochloa hybrida"
"29660","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bothriochloa","Bothriochloa ischaemum"
"330553","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bothriochloa","Bothriochloa laguroides"
"13830","Viridiplantae","Streptophyta","Polypodiopsida","Ophioglossales","Ophioglossaceae","Sceptridium","Sceptridium biternatum"
"93613","Viridiplantae","Streptophyta","Polypodiopsida","Ophioglossales","Ophioglossaceae","Sceptridium","Sceptridium dissectum"
"208696","Viridiplantae","Streptophyta","Polypodiopsida","Ophioglossales","Ophioglossaceae","Botrychium","Botrychium lunarioides"
"167744","Viridiplantae","Streptophyta","Polypodiopsida","Ophioglossales","Ophioglossaceae","Botrypus","Botrypus virginianus"
"110875","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bouteloua","Bouteloua curtipendula"
"160577","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bouteloua","Bouteloua dactyloides"
"253226","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bouteloua","Bouteloua hirsuta"
"46774","Viridiplantae","Streptophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Boykinia","Boykinia aconitifolia"
"447010","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Brachyelytrum","Brachyelytrum aristosum"
"38700","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Brachyelytrum","Brachyelytrum erectum"
"4424","Viridiplantae","Streptophyta","Magnoliopsida","Nymphaeales","Cabombaceae","Brasenia","Brasenia schreberi"
"3707","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Brassica","Brassica juncea"
"3708","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Brassica","Brassica napus"
"3712","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Brassica","Brassica oleracea"
"3711","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Brassica","Brassica rapa"
"1193813","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Brickellia","Brickellia cordifolia"
"102754","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Brickellia","Brickellia eupatorioides"
"29665","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Briza","Briza maxima"
"37720","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Briza","Briza minor"
"55764","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bromus","Bromus arvensis"
"52150","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bromus","Bromus catharticus"
"37722","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bromus","Bromus diandrus"
"15371","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bromus","Bromus inermis"
"254140","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bromus","Bromus nottowayanus"
"254147","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bromus","Bromus pubescens"
